-65,-88,-79,1,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0
-64,-85,-77,1,0,0,0,0,0,0
-63,-88,-78,1,0,0,0,0,0,0
-64,-87,-79,1,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0
-63,-86,-78,1,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0
-65,-87,-78,1,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0
-62,-85,-77,1,0,0,0,0,0,0
-63,-88,-78,1,0,0,0,0,0,0
-68,-86,-82,1,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0
-67,-86,-83,1,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0
-68,-88,-82,1,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0
-68,-86,-82,1,0,0,0,0,0,0
-68,-87,-81,1,0,0,0,0,0,0
-67,-88,-83,1,0,0,0,0,0,0
-68,-88,-83,1,0,0,0,0,0,0
-67,-86,-83,1,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0
-67,-86,-83,1,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0
-67,-87,-81,1,0,0,0,0,0,0
-67,-87,-81,1,0,0,0,0,0,0
-68,-84,-82,1,0,0,0,0,0,0
-66,-86,-82,1,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0
-68,-86,-84,1,0,0,0,0,0,0
-67,-86,-82,1,0,0,0,0,0,0
-68,-86,-83,1,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0
-67,-88,-83,1,0,0,0,0,0,0
-68,-88,-81,1,0,0,0,0,0,0
-66,-87,-81,1,0,0,0,0,0,0
-67,-88,-82,1,0,0,0,0,0,0
-67,-87,-84,1,0,0,0,0,0,0
-67,-88,-82,1,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0
-68,-88,-82,1,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0
-67,-86,-82,1,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0
-65,-84,-81,1,0,0,0,0,0,0
-66,-85,-83,1,0,0,0,0,0,0
-66,-84,-82,1,0,0,0,0,0,0
-65,-85,-83,1,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0
-65,-87,-83,1,0,0,0,0,0,0
-65,-86,-82,1,0,0,0,0,0,0
-66,-84,-81,1,0,0,0,0,0,0
-66,-84,-82,1,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0
-65,-84,-80,1,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0
-65,-86,-82,1,0,0,0,0,0,0
-67,-85,-82,1,0,0,0,0,0,0
-65,-84,-81,1,0,0,0,0,0,0
-66,-83,-82,1,0,0,0,0,0,0
-65,-86,-82,1,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0
-65,-85,-83,1,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0
-67,-85,-81,1,0,0,0,0,0,0
-66,-86,-82,1,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0
-65,-84,-81,1,0,0,0,0,0,0
-66,-85,-83,1,0,0,0,0,0,0
-65,-84,-81,1,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0
-65,-86,-82,1,0,0,0,0,0,0
-65,-84,-81,1,0,0,0,0,0,0
-66,-86,-83,1,0,0,0,0,0,0
-65,-85,-83,1,0,0,0,0,0,0
-66,-86,-83,1,0,0,0,0,0,0
-65,-84,-84,1,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0
-66,-89,-82,1,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0
-64,-89,-79,1,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0
-65,-87,-78,1,0,0,0,0,0,0
-64,-86,-78,1,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0
-65,-87,-78,1,0,0,0,0,0,0
-64,-88,-77,1,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0
-65,-87,-78,1,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0
-65,-87,-79,1,0,0,0,0,0,0
-64,-88,-79,1,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0
-65,-88,-79,1,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0
-64,-89,-78,1,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0
-65,-87,-78,1,0,0,0,0,0,0
-64,-89,-78,1,0,0,0,0,0,0
-65,-88,-79,1,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0
-65,-89,-78,1,0,0,0,0,0,0
-65,-87,-79,1,0,0,0,0,0,0
-64,-87,-79,1,0,0,0,0,0,0
-65,-89,-78,1,0,0,0,0,0,0
-64,-89,-78,1,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0
-65,-88,-78,1,0,0,0,0,0,0
-64,-87,-78,1,0,0,0,0,0,0
-64,-88,-78,1,0,0,0,0,0,0
-65,-90,-78,1,0,0,0,0,0,0
-65,-87,-79,1,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0
-68,-88,-83,1,0,0,0,0,0,0
-68,-86,-82,1,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0
-68,-89,-83,1,0,0,0,0,0,0
-68,-86,-82,1,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0
-68,-87,-81,1,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0
-68,-85,-81,1,0,0,0,0,0,0
-66,-87,-82,1,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0
-68,-88,-83,1,0,0,0,0,0,0
-67,-86,-82,1,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0
-68,-86,-82,1,0,0,0,0,0,0
-66,-86,-83,1,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0
-68,-88,-82,1,0,0,0,0,0,0
-67,-88,-82,1,0,0,0,0,0,0
-68,-87,-83,1,0,0,0,0,0,0
-67,-87,-83,1,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0
-69,-87,-82,1,0,0,0,0,0,0
-68,-87,-82,1,0,0,0,0,0,0
-67,-88,-80,1,0,0,0,0,0,0
-67,-87,-82,1,0,0,0,0,0,0
-67,-86,-82,1,0,0,0,0,0,0
-68,-88,-82,1,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0
-68,-85,-81,1,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0
-66,-84,-83,1,0,0,0,0,0,0
-66,-84,-82,1,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0
-67,-86,-83,1,0,0,0,0,0,0
-66,-84,-82,1,0,0,0,0,0,0
-67,-85,-84,1,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0
-66,-85,-81,1,0,0,0,0,0,0
-65,-85,-82,1,0,0,0,0,0,0
-66,-85,-83,1,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0
-65,-85,-83,1,0,0,0,0,0,0
-65,-84,-83,1,0,0,0,0,0,0
-65,-83,-82,1,0,0,0,0,0,0
-66,-86,-83,1,0,0,0,0,0,0
-67,-83,-81,1,0,0,0,0,0,0
-66,-84,-81,1,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0
-66,-84,-83,1,0,0,0,0,0,0
-65,-84,-82,1,0,0,0,0,0,0
-67,-84,-82,1,0,0,0,0,0,0
-65,-84,-81,1,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0
-65,-86,-81,1,0,0,0,0,0,0
-66,-85,-82,1,0,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-63,-78,-86,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-65,-79,-87,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-66,-79,-89,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-78,-88,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-67,-79,-89,0,1,0,0,0,0,0
-68,-81,-90,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-66,-80,-78,0,1,0,0,0,0,0
-68,-80,-81,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-67,-80,-80,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-80,-79,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-80,-79,0,1,0,0,0,0,0
-68,-80,-79,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-80,-79,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-68,-81,-79,0,1,0,0,0,0,0
-68,-79,-79,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-68,-79,-82,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-79,-79,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-69,-80,-79,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-79,-79,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-68,-79,-79,0,1,0,0,0,0,0
-69,-79,-81,0,1,0,0,0,0,0
-69,-79,-80,0,1,0,0,0,0,0
-68,-80,-79,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-79,-79,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-69,-79,-80,0,1,0,0,0,0,0
-68,-79,-79,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-65,-79,-85,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-67,-78,-89,0,1,0,0,0,0,0
-65,-78,-88,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-65,-79,-90,0,1,0,0,0,0,0
-65,-79,-87,0,1,0,0,0,0,0
-65,-78,-88,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-63,-78,-86,0,1,0,0,0,0,0
-65,-77,-88,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-65,-78,-87,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-65,-78,-89,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-63,-79,-86,0,1,0,0,0,0,0
-65,-77,-88,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-67,-79,-88,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-65,-78,-88,0,1,0,0,0,0,0
-66,-79,-89,0,1,0,0,0,0,0
-65,-78,-89,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-65,-78,-89,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-78,-86,0,1,0,0,0,0,0
-66,-79,-89,0,1,0,0,0,0,0
-65,-79,-86,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-78,-88,0,1,0,0,0,0,0
-66,-80,-88,0,1,0,0,0,0,0
-65,-77,-77,0,1,0,0,0,0,0
-66,-79,-80,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-79,-79,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-68,-79,-79,0,1,0,0,0,0,0
-68,-79,-81,0,1,0,0,0,0,0
-68,-80,-81,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-68,-79,-81,0,1,0,0,0,0,0
-68,-79,-79,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-68,-77,-78,0,1,0,0,0,0,0
-69,-80,-79,0,1,0,0,0,0,0
-68,-80,-81,0,1,0,0,0,0,0
-66,-79,-78,0,1,0,0,0,0,0
-69,-80,-79,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-80,-81,0,1,0,0,0,0,0
-68,-82,-79,0,1,0,0,0,0,0
-69,-79,-80,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-69,-80,-80,0,1,0,0,0,0,0
-68,-80,-79,0,1,0,0,0,0,0
-69,-79,-80,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-68,-80,-79,0,1,0,0,0,0,0
-68,-79,-79,0,1,0,0,0,0,0
-68,-80,-81,0,1,0,0,0,0,0
-68,-79,-79,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-79,-79,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-79,-87,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-66,-78,-87,0,1,0,0,0,0,0
-66,-79,-88,0,1,0,0,0,0,0
-65,-78,-87,0,1,0,0,0,0,0
-65,-80,-87,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-67,-78,-88,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-67,-79,-89,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-78,-88,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-65,-78,-89,0,1,0,0,0,0,0
-65,-79,-87,0,1,0,0,0,0,0
-66,-79,-90,0,1,0,0,0,0,0
-66,-78,-87,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-65,-78,-88,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-67,-79,-88,0,1,0,0,0,0,0
-65,-79,-92,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-79,-86,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-79,-89,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-78,-88,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-65,-79,-87,0,1,0,0,0,0,0
-65,-79,-88,0,1,0,0,0,0,0
-66,-77,-79,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-82,-79,0,1,0,0,0,0,0
-69,-79,-80,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-67,-79,-80,0,1,0,0,0,0,0
-66,-79,-81,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-80,-79,0,1,0,0,0,0,0
-68,-79,-79,0,1,0,0,0,0,0
-68,-79,-79,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-69,-80,-80,0,1,0,0,0,0,0
-68,-81,-80,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-79,-81,0,1,0,0,0,0,0
-68,-79,-80,0,1,0,0,0,0,0
-68,-80,-79,0,1,0,0,0,0,0
-68,-80,-80,0,1,0,0,0,0,0
-68,-79,-79,0,1,0,0,0,0,0
-79,-70,-83,0,0,1,0,0,0,0
-79,-69,-83,0,0,1,0,0,0,0
-79,-69,-84,0,0,1,0,0,0,0
-79,-69,-85,0,0,1,0,0,0,0
-79,-69,-82,0,0,1,0,0,0,0
-80,-69,-83,0,0,1,0,0,0,0
-79,-69,-83,0,0,1,0,0,0,0
-79,-69,-83,0,0,1,0,0,0,0
-79,-69,-83,0,0,1,0,0,0,0
-79,-69,-84,0,0,1,0,0,0,0
-79,-69,-84,0,0,1,0,0,0,0
-80,-69,-84,0,0,1,0,0,0,0
-80,-69,-83,0,0,1,0,0,0,0
-79,-69,-82,0,0,1,0,0,0,0
-79,-69,-83,0,0,1,0,0,0,0
-79,-69,-83,0,0,1,0,0,0,0
-80,-69,-83,0,0,1,0,0,0,0
-79,-69,-83,0,0,1,0,0,0,0
-80,-69,-83,0,0,1,0,0,0,0
-80,-69,-83,0,0,1,0,0,0,0
-79,-69,-84,0,0,1,0,0,0,0
-79,-69,-83,0,0,1,0,0,0,0
-83,-74,-81,0,0,1,0,0,0,0
-83,-73,-81,0,0,1,0,0,0,0
-82,-74,-80,0,0,1,0,0,0,0
-83,-73,-81,0,0,1,0,0,0,0
-83,-74,-81,0,0,1,0,0,0,0
-84,-74,-82,0,0,1,0,0,0,0
-82,-73,-81,0,0,1,0,0,0,0
-83,-74,-80,0,0,1,0,0,0,0
-83,-73,-80,0,0,1,0,0,0,0
-82,-73,-81,0,0,1,0,0,0,0
-83,-73,-81,0,0,1,0,0,0,0
-82,-74,-80,0,0,1,0,0,0,0
-83,-73,-81,0,0,1,0,0,0,0
-83,-73,-81,0,0,1,0,0,0,0
-84,-73,-81,0,0,1,0,0,0,0
-83,-75,-81,0,0,1,0,0,0,0
-83,-73,-81,0,0,1,0,0,0,0
-83,-74,-81,0,0,1,0,0,0,0
-82,-73,-81,0,0,1,0,0,0,0
-83,-73,-81,0,0,1,0,0,0,0
-82,-73,-81,0,0,1,0,0,0,0
-81,-73,-79,0,0,1,0,0,0,0
-82,-73,-81,0,0,1,0,0,0,0
-83,-73,-81,0,0,1,0,0,0,0
-83,-74,-81,0,0,1,0,0,0,0
-83,-74,-81,0,0,1,0,0,0,0
-83,-73,-82,0,0,1,0,0,0,0
-82,-74,-81,0,0,1,0,0,0,0
-82,-73,-80,0,0,1,0,0,0,0
-82,-74,-80,0,0,1,0,0,0,0
-82,-74,-81,0,0,1,0,0,0,0
-83,-73,-81,0,0,1,0,0,0,0
-82,-73,-81,0,0,1,0,0,0,0
-82,-73,-80,0,0,1,0,0,0,0
-82,-74,-81,0,0,1,0,0,0,0
-80,-73,-81,0,0,1,0,0,0,0
-81,-73,-81,0,0,1,0,0,0,0
-86,-74,-79,0,0,1,0,0,0,0
-84,-69,-78,0,0,1,0,0,0,0
-85,-70,-78,0,0,1,0,0,0,0
-84,-70,-77,0,0,1,0,0,0,0
-86,-69,-78,0,0,1,0,0,0,0
-85,-69,-78,0,0,1,0,0,0,0
-85,-69,-77,0,0,1,0,0,0,0
